날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2023년 05월,강서구,화곡8동,기타간이>기타간이,I21099,"5,273,311원",263건
2023년 05월,강서구,화곡2동,기타간이>기타간이,I21099,"5,273,311원",263건
2023년 04월,강서구,방화2동,기타간이>기타간이,I21099,"2,224,900원",102건
2023년 04월,강서구,방화1동,기타간이>기타간이,I21099,"2,702,203원",127건
2023년 04월,강서구,가양1동,기타간이>기타간이,I21099,"3,932,504원",181건
2023년 04월,강서구,공항동,기타간이>기타간이,I21099,"2,702,203원",127건
2023년 04월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2023년 04월,강서구,등촌3동,기타간이>기타간이,I21099,"2,523,000원",108건
2023년 04월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2023년 04월,강서구,발산1동,기타간이>기타간이,I21099,"4,413,682원",205건
2023년 04월,강서구,우장산동,기타간이>기타간이,I21099,"4,473,632원",217건
2023년 04월,강서구,등촌1동,기타간이>기타간이,I21099,"2,523,000원",108건
2023년 04월,강서구,염창동,기타간이>기타간이,I21099,"6,750,500원",412건
2023년 04월,강서구,화곡6동,기타간이>기타간이,I21099,"5,461,908원",276건
2023년 04월,강서구,등촌2동,기타간이>기타간이,I21099,"2,523,000원",108건
2023년 04월,강서구,화곡3동,기타간이>기타간이,I21099,"5,461,908원",276건
2023년 04월,강서구,화곡본동,기타간이>기타간이,I21099,"5,461,908원",276건
2023년 04월,강서구,화곡1동,기타간이>기타간이,I21099,"5,461,908원",276건
2023년 04월,강서구,화곡4동,기타간이>기타간이,I21099,"5,461,908원",276건
2023년 04월,강서구,화곡8동,기타간이>기타간이,I21099,"5,461,908원",276건
2023년 04월,강서구,화곡2동,기타간이>기타간이,I21099,"5,461,908원",276건
2023년 03월,강서구,방화2동,기타간이>기타간이,I21099,"3,010,633원",129건
2023년 03월,강서구,방화1동,기타간이>기타간이,I21099,"3,280,591원",151건
2023년 03월,강서구,가양1동,기타간이>기타간이,I21099,"4,233,453원",187건
2023년 03월,강서구,공항동,기타간이>기타간이,I21099,"3,280,591원",151건
