날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2023년 07월,강서구,등촌2동,기타간이>김밥/만두/분식,I21007,"5,918,523원",309건
2023년 07월,강서구,화곡3동,기타간이>김밥/만두/분식,I21007,"7,665,107원",408건
2023년 07월,강서구,화곡본동,기타간이>김밥/만두/분식,I21007,"7,665,107원",408건
2023년 07월,강서구,화곡1동,기타간이>김밥/만두/분식,I21007,"7,665,107원",408건
2023년 07월,강서구,화곡4동,기타간이>김밥/만두/분식,I21007,"7,665,107원",408건
2023년 07월,강서구,화곡8동,기타간이>김밥/만두/분식,I21007,"7,665,107원",408건
2023년 07월,강서구,화곡2동,기타간이>김밥/만두/분식,I21007,"7,665,107원",408건
2023년 06월,강서구,방화2동,기타간이>김밥/만두/분식,I21007,"4,514,019원",300건
2023년 06월,강서구,방화1동,기타간이>김밥/만두/분식,I21007,"3,623,242원",214건
2023년 06월,강서구,가양1동,기타간이>김밥/만두/분식,I21007,"5,205,153원",265건
2023년 06월,강서구,공항동,기타간이>김밥/만두/분식,I21007,"3,623,242원",214건
2023년 06월,강서구,가양2동,기타간이>김밥/만두/분식,I21007,"5,376,000원",260건
2023년 06월,강서구,등촌3동,기타간이>김밥/만두/분식,I21007,"5,052,751원",267건
2023년 06월,강서구,가양3동,기타간이>김밥/만두/분식,I21007,"5,376,000원",260건
2023년 06월,강서구,발산1동,기타간이>김밥/만두/분식,I21007,"5,144,898원",260건
2023년 06월,강서구,우장산동,기타간이>김밥/만두/분식,I21007,"5,956,540원",311건
2023년 06월,강서구,등촌1동,기타간이>김밥/만두/분식,I21007,"5,052,751원",267건
2023년 06월,강서구,염창동,기타간이>김밥/만두/분식,I21007,"5,089,557원",251건
2023년 06월,강서구,화곡6동,기타간이>김밥/만두/분식,I21007,"6,809,992원",369건
2023년 06월,강서구,등촌2동,기타간이>김밥/만두/분식,I21007,"5,052,751원",267건
2023년 06월,강서구,화곡3동,기타간이>김밥/만두/분식,I21007,"6,809,992원",369건
2023년 06월,강서구,화곡본동,기타간이>김밥/만두/분식,I21007,"6,809,992원",369건
2023년 06월,강서구,화곡1동,기타간이>김밥/만두/분식,I21007,"6,809,992원",369건
2023년 06월,강서구,화곡4동,기타간이>김밥/만두/분식,I21007,"6,809,992원",369건
2023년 06월,강서구,화곡8동,기타간이>김밥/만두/분식,I21007,"6,809,992원",369건
2023년 06월,강서구,화곡2동,기타간이>김밥/만두/분식,I21007,"6,809,992원",369건
2023년 05월,강서구,방화2동,기타간이>김밥/만두/분식,I21007,"5,288,521원",351건
2023년 05월,강서구,방화1동,기타간이>김밥/만두/분식,I21007,"4,018,247원",232건
2023년 05월,강서구,가양1동,기타간이>김밥/만두/분식,I21007,"4,723,881원",243건
2023년 05월,강서구,공항동,기타간이>김밥/만두/분식,I21007,"4,018,247원",232건
2023년 05월,강서구,가양2동,기타간이>김밥/만두/분식,I21007,"3,223,350원",158건
2023년 05월,강서구,등촌3동,기타간이>김밥/만두/분식,I21007,"5,328,274원",282건
2023년 05월,강서구,가양3동,기타간이>김밥/만두/분식,I21007,"3,223,350원",158건
2023년 05월,강서구,발산1동,기타간이>김밥/만두/분식,I21007,"5,302,586원",266건
2023년 05월,강서구,우장산동,기타간이>김밥/만두/분식,I21007,"5,940,847원",309건
2023년 05월,강서구,등촌1동,기타간이>김밥/만두/분식,I21007,"5,328,274원",282건
2023년 05월,강서구,염창동,기타간이>김밥/만두/분식,I21007,"4,595,971원",230건
2023년 05월,강서구,화곡6동,기타간이>김밥/만두/분식,I21007,"6,896,540원",374건
2023년 05월,강서구,등촌2동,기타간이>김밥/만두/분식,I21007,"5,328,274원",282건
2023년 05월,강서구,화곡3동,기타간이>김밥/만두/분식,I21007,"6,896,540원",374건
2023년 05월,강서구,화곡본동,기타간이>김밥/만두/분식,I21007,"6,896,540원",374건
2023년 05월,강서구,화곡1동,기타간이>김밥/만두/분식,I21007,"6,896,540원",374건
2023년 05월,강서구,화곡4동,기타간이>김밥/만두/분식,I21007,"6,896,540원",374건
2023년 05월,강서구,화곡8동,기타간이>김밥/만두/분식,I21007,"6,896,540원",374건
2023년 05월,강서구,화곡2동,기타간이>김밥/만두/분식,I21007,"6,896,540원",374건
2023년 04월,강서구,방화2동,기타간이>김밥/만두/분식,I21007,"5,636,180원",370건
2023년 04월,강서구,방화1동,기타간이>김밥/만두/분식,I21007,"4,392,281원",252건
2023년 04월,강서구,가양1동,기타간이>김밥/만두/분식,I21007,"4,821,263원",251건
2023년 04월,강서구,공항동,기타간이>김밥/만두/분식,I21007,"4,392,281원",252건
2023년 04월,강서구,가양2동,기타간이>김밥/만두/분식,I21007,"2,652,650원",135건
2023년 04월,강서구,등촌3동,기타간이>김밥/만두/분식,I21007,"5,907,741원",312건
2023년 04월,강서구,가양3동,기타간이>김밥/만두/분식,I21007,"2,652,650원",135건
2023년 04월,강서구,발산1동,기타간이>김밥/만두/분식,I21007,"5,244,176원",268건
2023년 04월,강서구,우장산동,기타간이>김밥/만두/분식,I21007,"5,873,317원",310건
2023년 04월,강서구,등촌1동,기타간이>김밥/만두/분식,I21007,"5,907,741원",312건
2023년 04월,강서구,염창동,기타간이>김밥/만두/분식,I21007,"4,301,496원",216건
2023년 04월,강서구,화곡6동,기타간이>김밥/만두/분식,I21007,"7,161,679원",392건
2023년 04월,강서구,등촌2동,기타간이>김밥/만두/분식,I21007,"5,907,741원",312건
2023년 04월,강서구,화곡3동,기타간이>김밥/만두/분식,I21007,"7,161,679원",392건
2023년 04월,강서구,화곡본동,기타간이>김밥/만두/분식,I21007,"7,161,679원",392건
2023년 04월,강서구,화곡1동,기타간이>김밥/만두/분식,I21007,"7,161,679원",392건
2023년 04월,강서구,화곡4동,기타간이>김밥/만두/분식,I21007,"7,161,679원",392건
2023년 04월,강서구,화곡8동,기타간이>김밥/만두/분식,I21007,"7,161,679원",392건
2023년 04월,강서구,화곡2동,기타간이>김밥/만두/분식,I21007,"7,161,679원",392건
2023년 03월,강서구,방화2동,기타간이>김밥/만두/분식,I21007,"5,560,700원",353건
2023년 03월,강서구,방화1동,기타간이>김밥/만두/분식,I21007,"4,335,696원",245건
2023년 03월,강서구,가양1동,기타간이>김밥/만두/분식,I21007,"4,937,257원",256건
2023년 03월,강서구,공항동,기타간이>김밥/만두/분식,I21007,"4,335,696원",245건
2023년 03월,강서구,가양2동,기타간이>김밥/만두/분식,I21007,"2,910,450원",141건
2023년 03월,강서구,등촌3동,기타간이>김밥/만두/분식,I21007,"6,164,011원",327건
2023년 03월,강서구,가양3동,기타간이>김밥/만두/분식,I21007,"2,910,450원",141건
2023년 03월,강서구,발산1동,기타간이>김밥/만두/분식,I21007,"4,967,953원",253건
2023년 03월,강서구,우장산동,기타간이>김밥/만두/분식,I21007,"5,819,915원",306건
2023년 03월,강서구,등촌1동,기타간이>김밥/만두/분식,I21007,"6,164,011원",327건
2023년 03월,강서구,염창동,기타간이>김밥/만두/분식,I21007,"3,404,550원",169건
2023년 03월,강서구,화곡6동,기타간이>김밥/만두/분식,I21007,"7,441,234원",407건
2023년 03월,강서구,등촌2동,기타간이>김밥/만두/분식,I21007,"6,164,011원",327건
2023년 03월,강서구,화곡3동,기타간이>김밥/만두/분식,I21007,"7,441,234원",407건
2023년 03월,강서구,화곡본동,기타간이>김밥/만두/분식,I21007,"7,441,234원",407건
2023년 03월,강서구,화곡1동,기타간이>김밥/만두/분식,I21007,"7,441,234원",407건
2023년 03월,강서구,화곡4동,기타간이>김밥/만두/분식,I21007,"7,441,234원",407건
2023년 03월,강서구,화곡8동,기타간이>김밥/만두/분식,I21007,"7,441,234원",407건
2023년 03월,강서구,화곡2동,기타간이>김밥/만두/분식,I21007,"7,441,234원",407건
2023년 02월,강서구,방화2동,기타간이>김밥/만두/분식,I21007,"5,520,577원",343건
2023년 02월,강서구,방화1동,기타간이>김밥/만두/분식,I21007,"4,245,889원",238건
2023년 02월,강서구,가양1동,기타간이>김밥/만두/분식,I21007,"5,302,272원",276건
2023년 02월,강서구,공항동,기타간이>김밥/만두/분식,I21007,"4,245,889원",238건
2023년 02월,강서구,가양2동,기타간이>김밥/만두/분식,I21007,"4,124,000원",210건
2023년 02월,강서구,등촌3동,기타간이>김밥/만두/분식,I21007,"6,318,524원",333건
2023년 02월,강서구,가양3동,기타간이>김밥/만두/분식,I21007,"4,124,000원",210건
2023년 02월,강서구,발산1동,기타간이>김밥/만두/분식,I21007,"5,159,839원",261건
2023년 02월,강서구,우장산동,기타간이>김밥/만두/분식,I21007,"5,835,352원",303건
2023년 02월,강서구,등촌1동,기타간이>김밥/만두/분식,I21007,"6,318,524원",333건
2023년 02월,강서구,염창동,기타간이>김밥/만두/분식,I21007,"4,155,555원",210건
2023년 02월,강서구,화곡6동,기타간이>김밥/만두/분식,I21007,"6,815,316원",368건
2023년 02월,강서구,등촌2동,기타간이>김밥/만두/분식,I21007,"6,318,524원",333건
2023년 02월,강서구,화곡3동,기타간이>김밥/만두/분식,I21007,"6,815,316원",368건
2023년 02월,강서구,화곡본동,기타간이>김밥/만두/분식,I21007,"6,815,316원",368건
2023년 02월,강서구,화곡1동,기타간이>김밥/만두/분식,I21007,"6,815,316원",368건
2023년 02월,강서구,화곡4동,기타간이>김밥/만두/분식,I21007,"6,815,316원",368건
2023년 02월,강서구,화곡8동,기타간이>김밥/만두/분식,I21007,"6,815,316원",368건
2023년 02월,강서구,화곡2동,기타간이>김밥/만두/분식,I21007,"6,815,316원",368건
2023년 01월,강서구,방화2동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,방화1동,기타간이>김밥/만두/분식,I21007,"1,866,070원",90건
2023년 01월,강서구,가양1동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,공항동,기타간이>김밥/만두/분식,I21007,"1,866,070원",90건
2023년 01월,강서구,가양2동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,등촌3동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,가양3동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,발산1동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,우장산동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,등촌1동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,염창동,기타간이>김밥/만두/분식,I21007,"6,265,600원",316건
2023년 01월,강서구,화곡6동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,등촌2동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,화곡3동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,화곡본동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,화곡1동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,화곡4동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,화곡8동,기타간이>김밥/만두/분식,I21007,0원,0건
2023년 01월,강서구,화곡2동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,방화2동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,방화1동,기타간이>김밥/만두/분식,I21007,"2,280,208원",111건
2022년 12월,강서구,가양1동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,공항동,기타간이>김밥/만두/분식,I21007,"2,280,208원",111건
2022년 12월,강서구,가양2동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,등촌3동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,가양3동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,발산1동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,우장산동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,등촌1동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,염창동,기타간이>김밥/만두/분식,I21007,"6,877,925원",348건
2022년 12월,강서구,화곡6동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,등촌2동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,화곡3동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,화곡본동,기타간이>김밥/만두/분식,I21007,0원,0건
2022년 12월,강서구,화곡1동,기타간이>김밥/만두/분식,I21007,0원,0건
