기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,일반_점포_수,전체_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20194,11380,은평구,CS200037,노래방,260,263,3.8,10,4.6,12,3
20194,11380,은평구,CS200035,게스트하우스,15,15,20,3,0,0,0
20194,11380,은평구,CS200034,여관,102,104,1,1,4.8,5,2
20194,11380,은평구,CS200033,부동산중개업,1529,1529,3.3,50,1.9,29,0
20194,11380,은평구,CS200032,가전제품수리,143,143,2.1,3,0,0,0
20194,11380,은평구,CS200031,세탁소,230,273,3.3,9,1.8,5,43
20194,11380,은평구,CS200030,피부관리실,208,216,5.1,11,4.2,9,8
20194,11380,은평구,CS200029,네일숍,135,139,5.8,8,2.9,4,4
20194,11380,은평구,CS200028,미용실,972,1025,2.3,24,1.2,12,53
20194,11380,은평구,CS200027,모터사이클수리,22,22,0,0,0,0,0
20194,11380,은평구,CS200026,자동차미용,47,53,11.3,6,1.9,1,6
20194,11380,은평구,CS200025,자동차수리,143,164,2.4,4,3.7,6,21
20194,11380,은평구,CS200024,스포츠클럽,77,86,4.7,4,5.8,5,9
20194,11380,은평구,CS200023,통신기기수리,19,19,10.5,2,0,0,0
20194,11380,은평구,CS200022,복권방,48,48,2.1,1,2.1,1,0
20194,11380,은평구,CS200021,기타오락장,57,61,11.5,7,3.3,2,4
20194,11380,은평구,CS200020,전자게임장,23,23,4.3,1,4.3,1,0
20194,11380,은평구,CS200019,PC방,66,69,4.3,3,7.2,5,3
20194,11380,은평구,CS200018,볼링장,4,4,0,0,0,0,0
20194,11380,은평구,CS200017,골프연습장,42,43,2.3,1,0,0,1
20194,11380,은평구,CS200016,당구장,142,144,1.4,2,4.2,6,2
20194,11380,은평구,CS200015,세무사사무소,51,51,2,1,2,1,0
20194,11380,은평구,CS200014,회계사사무소,4,4,50,2,0,0,0
20194,11380,은평구,CS200013,기타법무서비스,29,29,0,0,3.4,1,0
20194,11380,은평구,CS200012,법무사사무소,37,37,0,0,0,0,0
20194,11380,은평구,CS200011,변리사사무소,3,3,33.3,1,0,0,0
20194,11380,은평구,CS200010,변호사사무소,6,6,0,0,0,0,0
20194,11380,은평구,CS200009,동물병원,37,37,0,0,0,0,0
20194,11380,은평구,CS200008,한의원,151,151,2.6,4,2,3,0
20194,11380,은평구,CS200007,치과의원,185,185,1.1,2,1.6,3,0
20194,11380,은평구,CS200006,일반의원,334,334,0.9,3,0.9,3,0
20194,11380,은평구,CS200005,스포츠 강습,232,240,5.4,13,2.9,7,8
20194,11380,은평구,CS200004,컴퓨터학원,9,9,11.1,1,0,0,0
20194,11380,은평구,CS200003,예술학원,381,399,4,16,1.8,7,18
20194,11380,은평구,CS200002,외국어학원,70,71,8.5,6,4.2,3,1
20194,11380,은평구,CS200001,일반교습학원,762,851,5.2,44,3.5,30,89
20194,11380,은평구,CS100010,커피-음료,468,592,5.9,35,5.1,30,124
20194,11380,은평구,CS100009,호프-간이주점,592,661,6.5,43,6.7,44,69
20194,11380,은평구,CS100008,분식전문점,353,454,6.2,28,3.5,16,101
20194,11380,은평구,CS100007,치킨전문점,122,290,8.6,25,3.4,10,168
20194,11380,은평구,CS100006,패스트푸드점,75,173,4.6,8,4.6,8,98
20194,11380,은평구,CS100005,제과점,161,219,7.8,17,5,11,58
20194,11380,은평구,CS100004,양식음식점,89,107,10.3,11,8.4,9,18
20194,11380,은평구,CS100003,일식음식점,112,127,7.1,9,8.7,11,15
20194,11380,은평구,CS100002,중식음식점,129,142,7,10,2.8,4,13
20194,11380,은평구,CS100001,한식음식점,1711,1918,5.1,98,4.8,92,207
20194,11350,노원구,CS300043,전자상거래업,736,737,0.8,6,0,0,1
20194,11350,노원구,CS300042,주유소,32,32,0,0,0,0,0
20194,11350,노원구,CS300041,예술품,21,21,4.8,1,0,0,0
20194,11350,노원구,CS300040,재생용품 판매점,58,58,1.7,1,3.4,2,0
20194,11350,노원구,CS300039,모터사이클및부품,12,12,0,0,0,0,0
20194,11350,노원구,CS300038,자동차부품,78,78,1.3,1,0,0,0
20194,11350,노원구,CS300037,중고차판매,10,10,30,3,0,0,0
20194,11350,노원구,CS300036,조명용품,168,168,3,5,1.2,2,0
20194,11350,노원구,CS300035,인테리어,169,169,2.4,4,1.8,3,0
20194,11350,노원구,CS300034,악기,23,23,0,0,0,0,0
20194,11350,노원구,CS300033,철물점,79,79,1.3,1,0,0,0
20194,11350,노원구,CS300032,가전제품,60,60,3.3,2,0,0,0
20194,11350,노원구,CS300031,가구,119,119,8.4,10,2.5,3,0
20194,11350,노원구,CS300030,중고가구,1,1,0,0,0,0,0
20194,11350,노원구,CS300029,애완동물,55,57,3.5,2,1.8,1,2
20194,11350,노원구,CS300028,화초,140,140,3.6,5,2.9,4,0
20194,11350,노원구,CS300027,섬유제품,93,93,2.2,2,1.1,1,0
20194,11350,노원구,CS300026,완구,34,35,2.9,1,2.9,1,1
20194,11350,노원구,CS300025,자전거 및 기타운송장비,38,38,5.3,2,0,0,0
20194,11350,노원구,CS300024,운동/경기용품,102,102,2,2,2.9,3,0
20194,11350,노원구,CS300023,미용재료,33,33,6.1,2,3,1,0
20194,11350,노원구,CS300022,화장품,358,423,5.2,22,1.9,8,65
20194,11350,노원구,CS300021,문구,127,142,1.4,2,1.4,2,15
20194,11350,노원구,CS300020,서적,184,189,2.6,5,2.6,5,5
20194,11350,노원구,CS300019,의료기기,122,122,5.7,7,1.6,2,0
20194,11350,노원구,CS300018,의약품,259,277,2.9,8,0.7,2,18
20194,11350,노원구,CS300017,시계및귀금속,99,102,1,1,0,0,3
20194,11350,노원구,CS300016,안경,86,111,0,0,0.9,1,25
20194,11350,노원구,CS300015,가방,91,91,4.4,4,6.6,6,0
20194,11350,노원구,CS300014,신발,142,142,4.2,6,3.5,5,0
20194,11350,노원구,CS300013,유아의류,92,95,6.3,6,2.1,2,3
20194,11350,노원구,CS300012,한복점,6,6,0,0,0,0,0
20194,11350,노원구,CS300011,일반의류,1358,1360,3.2,44,3.4,46,2
20194,11350,노원구,CS300010,반찬가게,236,241,2.5,6,0.8,2,5
20194,11350,노원구,CS300009,청과상,187,187,3.2,6,2.1,4,0
20194,11350,노원구,CS300008,수산물판매,96,97,7.2,7,0,0,1
20194,11350,노원구,CS300007,육류판매,209,210,3.3,7,3.3,7,1
20194,11350,노원구,CS300006,미곡판매,65,65,1.5,1,0,0,0
20194,11350,노원구,CS300005,주류도매,16,16,0,0,0,0,0
20194,11350,노원구,CS300004,핸드폰,287,287,5.9,17,2.4,7,0
20194,11350,노원구,CS300003,컴퓨터및주변장치판매,154,154,3.2,5,0,0,0
20194,11350,노원구,CS300002,편의점,64,264,7.2,19,2.7,7,200
20194,11350,노원구,CS300001,슈퍼마켓,354,488,2.9,14,2.9,14,134
20194,11350,노원구,CS200047,가정용품임대,35,35,11.4,4,0,0,0
20194,11350,노원구,CS200046,의류임대,10,10,0,0,0,0,0
20194,11350,노원구,CS200045,비디오/서적임대,12,12,0,0,0,0,0
20194,11350,노원구,CS200044,여행사,77,77,1.3,1,1.3,1,0
20194,11350,노원구,CS200043,건축물청소,175,180,3.3,6,0.6,1,5
20194,11350,노원구,CS200042,통번역서비스,70,70,1.4,1,0,0,0
20194,11350,노원구,CS200041,사진관,140,140,2.9,4,2.1,3,0
20194,11350,노원구,CS200040,녹음실,8,8,12.5,1,0,0,0
20194,11350,노원구,CS200039,DVD방,4,4,0,0,0,0,0
20194,11350,노원구,CS200038,독서실,118,165,9.7,16,3.6,6,47
20194,11350,노원구,CS200037,노래방,289,296,6.1,18,7.1,21,7
20194,11350,노원구,CS200036,고시원,1,1,0,0,0,0,0
20194,11350,노원구,CS200035,게스트하우스,5,5,0,0,0,0,0
20194,11350,노원구,CS200034,여관,39,39,2.6,1,0,0,0
20194,11350,노원구,CS200033,부동산중개업,937,937,4.9,46,2,19,0
20194,11350,노원구,CS200032,가전제품수리,125,125,4,5,0,0,0
20194,11350,노원구,CS200031,세탁소,154,209,5.3,11,3.3,7,55
20194,11350,노원구,CS200030,피부관리실,221,229,4.8,11,2.6,6,8
20194,11350,노원구,CS200029,네일숍,154,160,6.3,10,5,8,6
20194,11350,노원구,CS200028,미용실,769,828,2.7,22,1.8,15,59
20194,11350,노원구,CS200027,모터사이클수리,13,13,7.7,1,7.7,1,0
20194,11350,노원구,CS200026,자동차미용,52,59,8.5,5,1.7,1,7
20194,11350,노원구,CS200025,자동차수리,145,165,3.6,6,1.8,3,20
20194,11350,노원구,CS200024,스포츠클럽,109,120,4.2,5,5.8,7,11
20194,11350,노원구,CS200023,통신기기수리,17,17,5.9,1,5.9,1,0
20194,11350,노원구,CS200022,복권방,37,37,5.4,2,0,0,0
20194,11350,노원구,CS200021,기타오락장,58,63,6.3,4,14.3,9,5
20194,11350,노원구,CS200020,전자게임장,10,11,9.1,1,0,0,1
20194,11350,노원구,CS200019,PC방,83,95,5.3,5,2.1,2,12
20194,11350,노원구,CS200018,볼링장,6,6,0,0,0,0,0
20194,11350,노원구,CS200017,골프연습장,73,74,1.4,1,2.7,2,1
20194,11350,노원구,CS200016,당구장,151,155,2.6,4,1.3,2,4
20194,11350,노원구,CS200015,세무사사무소,42,42,2.4,1,2.4,1,0
20194,11350,노원구,CS200014,회계사사무소,6,6,0,0,0,0,0
20194,11350,노원구,CS200013,기타법무서비스,29,29,3.4,1,0,0,0
20194,11350,노원구,CS200012,법무사사무소,46,46,0,0,0,0,0
20194,11350,노원구,CS200011,변리사사무소,2,2,0,0,0,0,0
20194,11350,노원구,CS200010,변호사사무소,16,16,0,0,6.3,1,0
20194,11350,노원구,CS200009,동물병원,40,41,0,0,0,0,1
20194,11350,노원구,CS200008,한의원,167,167,0,0,0,0,0
20194,11350,노원구,CS200007,치과의원,198,198,0.5,1,1,2,0
20194,11350,노원구,CS200006,일반의원,368,368,0.5,2,0.5,2,0
20194,11350,노원구,CS200005,스포츠 강습,291,302,6,18,2,6,11
20194,11350,노원구,CS200004,컴퓨터학원,14,14,7.1,1,0,0,0
20194,11350,노원구,CS200003,예술학원,448,465,3.7,17,2.4,11,17
20194,11350,노원구,CS200002,외국어학원,153,161,3.1,5,1.2,2,8
20194,11350,노원구,CS200001,일반교습학원,1481,1583,4.2,67,2.3,37,102
20194,11350,노원구,CS100010,커피-음료,490,673,6.4,43,5.2,35,183
20194,11350,노원구,CS100009,호프-간이주점,451,521,4.8,25,3.5,18,70
20194,11350,노원구,CS100008,분식전문점,308,441,8.4,37,5,22,133
20194,11350,노원구,CS100007,치킨전문점,129,315,7.9,25,6,19,186
20194,11350,노원구,CS100006,패스트푸드점,69,192,5.2,10,4.7,9,123
20194,11350,노원구,CS100005,제과점,140,229,6.6,15,3.5,8,89
20194,11350,노원구,CS100004,양식음식점,118,150,9.3,14,5.3,8,32
20194,11350,노원구,CS100003,일식음식점,118,143,5.6,8,4.9,7,25
20194,11350,노원구,CS100002,중식음식점,136,150,8.7,13,4,6,14
20194,11350,노원구,CS100001,한식음식점,1575,1827,5.1,93,4.7,86,252
20194,11320,도봉구,CS300043,전자상거래업,471,471,1.5,7,0.2,1,0
20194,11320,도봉구,CS300042,주유소,40,40,0,0,0,0,0
20194,11320,도봉구,CS300041,예술품,9,9,0,0,0,0,0
20194,11320,도봉구,CS300040,재생용품 판매점,39,39,2.6,1,0,0,0
20194,11320,도봉구,CS300039,모터사이클및부품,6,6,0,0,0,0,0
20194,11320,도봉구,CS300038,자동차부품,70,71,1.4,1,1.4,1,1
20194,11320,도봉구,CS300037,중고차판매,8,8,12.5,1,0,0,0
20194,11320,도봉구,CS300036,조명용품,106,106,0,0,0,0,0
20194,11320,도봉구,CS300035,인테리어,124,124,1.6,2,1.6,2,0
20194,11320,도봉구,CS300034,악기,6,6,0,0,0,0,0
20194,11320,도봉구,CS300033,철물점,70,70,0,0,1.4,1,0
20194,11320,도봉구,CS300032,가전제품,49,49,0,0,2,1,0
20194,11320,도봉구,CS300031,가구,45,45,0,0,0,0,0
20194,11320,도봉구,CS300030,중고가구,1,1,0,0,0,0,0
20194,11320,도봉구,CS300029,애완동물,65,66,4.5,3,6.1,4,1
20194,11320,도봉구,CS300028,화초,82,82,4.9,4,2.4,2,0
20194,11320,도봉구,CS300027,섬유제품,70,70,1.4,1,1.4,1,0
20194,11320,도봉구,CS300026,완구,16,16,0,0,0,0,0
20194,11320,도봉구,CS300025,자전거 및 기타운송장비,21,21,0,0,4.8,1,0
20194,11320,도봉구,CS300024,운동/경기용품,118,118,1.7,2,0.8,1,0
20194,11320,도봉구,CS300023,미용재료,31,31,0,0,0,0,0
20194,11320,도봉구,CS300022,화장품,195,219,2.7,6,1.8,4,24
20194,11320,도봉구,CS300021,문구,85,96,2.1,2,1,1,11
20194,11320,도봉구,CS300020,서적,113,113,3.5,4,1.8,2,0
20194,11320,도봉구,CS300019,의료기기,77,78,7.7,6,2.6,2,1
20194,11320,도봉구,CS300018,의약품,135,148,0.7,1,1.4,2,13
20194,11320,도봉구,CS300017,시계및귀금속,49,49,10.2,5,2,1,0
20194,11320,도봉구,CS300016,안경,46,67,1.5,1,1.5,1,21
20194,11320,도봉구,CS300015,가방,39,39,0,0,2.6,1,0
20194,11320,도봉구,CS300014,신발,45,45,4.4,2,11.1,5,0
20194,11320,도봉구,CS300013,유아의류,42,44,2.3,1,4.5,2,2
20194,11320,도봉구,CS300012,한복점,2,2,0,0,0,0,0
20194,11320,도봉구,CS300011,일반의류,581,582,3.6,21,3.6,21,1
20194,11320,도봉구,CS300010,반찬가게,191,196,4.1,8,3.1,6,5
20194,11320,도봉구,CS300009,청과상,162,162,4.9,8,2.5,4,0
20194,11320,도봉구,CS300008,수산물판매,81,82,6.1,5,3.7,3,1
20194,11320,도봉구,CS300007,육류판매,193,193,2.1,4,1.6,3,0
20194,11320,도봉구,CS300006,미곡판매,59,59,1.7,1,1.7,1,0
20194,11320,도봉구,CS300005,주류도매,18,18,5.6,1,0,0,0
20194,11320,도봉구,CS300004,핸드폰,224,225,5.8,13,4.4,10,1
20194,11320,도봉구,CS300003,컴퓨터및주변장치판매,88,88,1.1,1,1.1,1,0
20194,11320,도봉구,CS300002,편의점,33,185,5.4,10,2.7,5,152
20194,11320,도봉구,CS300001,슈퍼마켓,262,329,1.5,5,1.8,6,67
20194,11320,도봉구,CS200047,가정용품임대,20,20,0,0,0,0,0
20194,11320,도봉구,CS200046,의류임대,1,1,0,0,0,0,0
20194,11320,도봉구,CS200045,비디오/서적임대,3,4,0,0,25,1,1
20194,11320,도봉구,CS200044,여행사,37,37,0,0,0,0,0
20194,11320,도봉구,CS200043,건축물청소,118,122,6.6,8,0.8,1,4
20194,11320,도봉구,CS200042,통번역서비스,27,27,3.7,1,0,0,0
20194,11320,도봉구,CS200041,사진관,65,65,3.1,2,3.1,2,0
20194,11320,도봉구,CS200040,녹음실,7,7,14.3,1,0,0,0
20194,11320,도봉구,CS200038,독서실,46,56,7.1,4,7.1,4,10
20194,11320,도봉구,CS200037,노래방,207,208,5.3,11,3.8,8,1
20194,11320,도봉구,CS200036,고시원,1,1,0,0,0,0,0
20194,11320,도봉구,CS200035,게스트하우스,1,1,0,0,0,0,0
20194,11320,도봉구,CS200034,여관,34,34,5.9,2,2.9,1,0
20194,11320,도봉구,CS200033,부동산중개업,617,618,3.9,24,0.8,5,1
20194,11320,도봉구,CS200032,가전제품수리,122,122,6.6,8,0,0,0
20194,11320,도봉구,CS200031,세탁소,91,131,2.3,3,4.6,6,40
20194,11320,도봉구,CS200030,피부관리실,112,115,6.1,7,7,8,3
20194,11320,도봉구,CS200029,네일숍,101,102,5.9,6,3.9,4,1
20194,11320,도봉구,CS200028,미용실,590,612,2.3,14,1,6,22
20194,11320,도봉구,CS200027,모터사이클수리,15,15,0,0,6.7,1,0
20194,11320,도봉구,CS200026,자동차미용,35,37,5.4,2,0,0,2
20194,11320,도봉구,CS200025,자동차수리,131,151,1.3,2,4,6,20
20194,11320,도봉구,CS200024,스포츠클럽,73,77,0,0,3.9,3,4
20194,11320,도봉구,CS200023,통신기기수리,7,7,28.6,2,0,0,0
20194,11320,도봉구,CS200022,복권방,22,22,4.5,1,0,0,0
20194,11320,도봉구,CS200021,기타오락장,42,42,4.8,2,7.1,3,0
20194,11320,도봉구,CS200020,전자게임장,12,12,33.3,4,8.3,1,0
20194,11320,도봉구,CS200019,PC방,49,52,9.6,5,7.7,4,3
20194,11320,도봉구,CS200018,볼링장,5,5,0,0,0,0,0
20194,11320,도봉구,CS200017,골프연습장,28,28,0,0,0,0,0
20194,11320,도봉구,CS200016,당구장,106,106,9.4,10,5.7,6,0
20194,11320,도봉구,CS200015,세무사사무소,51,51,0,0,0,0,0
20194,11320,도봉구,CS200014,회계사사무소,1,1,0,0,0,0,0
20194,11320,도봉구,CS200013,기타법무서비스,14,14,14.3,2,0,0,0
20194,11320,도봉구,CS200012,법무사사무소,69,69,2.9,2,0,0,0
20194,11320,도봉구,CS200011,변리사사무소,1,1,0,0,0,0,0
20194,11320,도봉구,CS200010,변호사사무소,80,80,2.5,2,5,4,0
20194,11320,도봉구,CS200009,동물병원,24,24,0,0,4.2,1,0
20194,11320,도봉구,CS200008,한의원,90,90,1.1,1,1.1,1,0
20194,11320,도봉구,CS200007,치과의원,110,110,0.9,1,0.9,1,0
20194,11320,도봉구,CS200006,일반의원,170,170,2.9,5,0.6,1,0
20194,11320,도봉구,CS200005,스포츠 강습,150,156,3.2,5,0.6,1,6
20194,11320,도봉구,CS200004,컴퓨터학원,7,7,0,0,0,0,0
20194,11320,도봉구,CS200003,예술학원,229,238,4.2,10,2.5,6,9
20194,11320,도봉구,CS200002,외국어학원,29,29,10.3,3,6.9,2,0
20194,11320,도봉구,CS200001,일반교습학원,560,609,2.8,17,3,18,49
20194,11320,도봉구,CS100010,커피-음료,282,348,4.9,17,3.7,13,66
20194,11320,도봉구,CS100009,호프-간이주점,360,404,5.2,21,6.7,27,44
20194,11320,도봉구,CS100008,분식전문점,202,263,5.3,14,3.8,10,61
20194,11320,도봉구,CS100007,치킨전문점,96,212,9,19,5.2,11,116
20194,11320,도봉구,CS100006,패스트푸드점,50,109,11,12,1.8,2,59
20194,11320,도봉구,CS100005,제과점,84,133,6.8,9,3.8,5,49
20194,11320,도봉구,CS100004,양식음식점,71,79,13.9,11,3.8,3,8
20194,11320,도봉구,CS100003,일식음식점,68,77,1.3,1,5.2,4,9
20194,11320,도봉구,CS100002,중식음식점,77,80,2.5,2,3.8,3,3
20194,11320,도봉구,CS100001,한식음식점,1197,1324,4.5,59,4.4,58,127
20194,11305,강북구,CS300043,전자상거래업,425,425,0.9,4,0,0,0
20194,11305,강북구,CS300042,주유소,25,25,0,0,0,0,0
20194,11305,강북구,CS300041,예술품,11,11,0,0,0,0,0
20194,11305,강북구,CS300040,재생용품 판매점,29,29,3.4,1,3.4,1,0
20194,11305,강북구,CS300039,모터사이클및부품,6,6,0,0,0,0,0
20194,11305,강북구,CS300038,자동차부품,50,51,0,0,0,0,1
20194,11305,강북구,CS300037,중고차판매,3,3,33.3,1,0,0,0
20194,11305,강북구,CS300036,조명용품,102,102,2,2,1,1,0
20194,11305,강북구,CS300035,인테리어,103,103,0,0,1,1,0
20194,11305,강북구,CS300034,악기,5,5,40,2,0,0,0
20194,11305,강북구,CS300033,철물점,66,66,3,2,4.5,3,0
20194,11305,강북구,CS300032,가전제품,56,56,1.8,1,1.8,1,0
20194,11305,강북구,CS300031,가구,47,47,4.3,2,4.3,2,0
20194,11305,강북구,CS300030,중고가구,1,1,0,0,0,0,0
20194,11305,강북구,CS300029,애완동물,54,54,1.9,1,5.6,3,0
20194,11305,강북구,CS300028,화초,82,82,1.2,1,1.2,1,0
20194,11305,강북구,CS300027,섬유제품,63,63,0,0,1.6,1,0
20194,11305,강북구,CS300026,완구,19,19,0,0,5.3,1,0
20194,11305,강북구,CS300025,자전거 및 기타운송장비,17,17,0,0,0,0,0
20194,11305,강북구,CS300024,운동/경기용품,56,56,1.8,1,0,0,0
20194,11305,강북구,CS300023,미용재료,52,52,0,0,0,0,0
20194,11305,강북구,CS300022,화장품,193,221,3.2,7,0.9,2,28
20194,11305,강북구,CS300021,문구,73,79,3.8,3,1.3,1,6
20194,11305,강북구,CS300020,서적,95,95,1.1,1,1.1,1,0
20194,11305,강북구,CS300019,의료기기,76,77,0,0,0,0,1
20194,11305,강북구,CS300018,의약품,173,190,0.5,1,0.5,1,17
20194,11305,강북구,CS300017,시계및귀금속,61,62,0,0,1.6,1,1
20194,11305,강북구,CS300016,안경,39,53,0,0,0,0,14
20194,11305,강북구,CS300015,가방,48,48,0,0,0,0,0
20194,11305,강북구,CS300014,신발,86,87,5.7,5,2.3,2,1
20194,11305,강북구,CS300013,유아의류,25,27,0,0,0,0,2
20194,11305,강북구,CS300012,한복점,6,6,0,0,0,0,0
20194,11305,강북구,CS300011,일반의류,765,767,3.7,28,2.3,18,2
20194,11305,강북구,CS300010,반찬가게,195,197,3,6,3,6,2
20194,11305,강북구,CS300009,청과상,198,198,4.5,9,2.5,5,0
20194,11305,강북구,CS300008,수산물판매,108,110,5.5,6,4.5,5,2
20194,11305,강북구,CS300007,육류판매,179,179,3.4,6,2.2,4,0
20194,11305,강북구,CS300006,미곡판매,54,54,3.7,2,1.9,1,0
20194,11305,강북구,CS300005,주류도매,11,11,0,0,0,0,0
20194,11305,강북구,CS300004,핸드폰,208,208,4.8,10,3.8,8,0
20194,11305,강북구,CS300003,컴퓨터및주변장치판매,89,89,3.4,3,2.2,2,0
20194,11305,강북구,CS300002,편의점,39,204,5.9,12,4.4,9,165
20194,11305,강북구,CS300001,슈퍼마켓,308,390,1.8,7,2.8,11,82
20194,11305,강북구,CS200047,가정용품임대,26,26,7.7,2,0,0,0
20194,11305,강북구,CS200046,의류임대,7,7,0,0,0,0,0
20194,11305,강북구,CS200045,비디오/서적임대,9,9,0,0,11.1,1,0
20194,11305,강북구,CS200044,여행사,50,50,2,1,0,0,0
20194,11305,강북구,CS200043,건축물청소,113,117,4.3,5,1.7,2,4
20194,11305,강북구,CS200042,통번역서비스,23,23,0,0,0,0,0
20194,11305,강북구,CS200041,사진관,79,79,2.5,2,3.8,3,0
20194,11305,강북구,CS200040,녹음실,11,11,0,0,0,0,0
20194,11305,강북구,CS200039,DVD방,3,3,0,0,0,0,0
20194,11305,강북구,CS200038,독서실,33,42,2.4,1,9.5,4,9
20194,11305,강북구,CS200037,노래방,317,318,3.5,11,5.3,17,1
20194,11305,강북구,CS200036,고시원,1,1,0,0,0,0,0
20194,11305,강북구,CS200034,여관,218,220,2.3,5,1.8,4,2
20194,11305,강북구,CS200033,부동산중개업,752,752,3.3,25,1.3,10,0
20194,11305,강북구,CS200032,가전제품수리,105,105,2.9,3,0,0,0
20194,11305,강북구,CS200031,세탁소,114,143,2.1,3,3.5,5,29
20194,11305,강북구,CS200030,피부관리실,151,158,6.3,10,5.7,9,7
20194,11305,강북구,CS200029,네일숍,119,121,6.6,8,2.5,3,2
20194,11305,강북구,CS200028,미용실,696,721,2.5,18,2.2,16,25
20194,11305,강북구,CS200027,모터사이클수리,26,26,0,0,0,0,0
20194,11305,강북구,CS200026,자동차미용,42,49,4.1,2,0,0,7
20194,11305,강북구,CS200025,자동차수리,137,149,0,0,0.7,1,12
20194,11305,강북구,CS200024,스포츠클럽,63,67,7.5,5,9,6,4
20194,11305,강북구,CS200023,통신기기수리,19,19,5.3,1,5.3,1,0
20194,11305,강북구,CS200022,복권방,26,26,3.8,1,0,0,0
20194,11305,강북구,CS200021,기타오락장,63,65,7.7,5,6.2,4,2
20194,11305,강북구,CS200020,전자게임장,15,15,13.3,2,13.3,2,0
20194,11305,강북구,CS200019,PC방,67,70,8.6,6,4.3,3,3
20194,11305,강북구,CS200018,볼링장,5,5,0,0,0,0,0
20194,11305,강북구,CS200017,골프연습장,18,18,0,0,0,0,0
20194,11305,강북구,CS200016,당구장,103,105,7.6,8,6.7,7,2
20194,11305,강북구,CS200015,세무사사무소,71,71,4.2,3,1.4,1,0
20194,11305,강북구,CS200014,회계사사무소,7,7,0,0,0,0,0
20194,11305,강북구,CS200013,기타법무서비스,22,22,13.6,3,4.5,1,0
20194,11305,강북구,CS200012,법무사사무소,21,21,0,0,9.5,2,0
20194,11305,강북구,CS200010,변호사사무소,7,7,0,0,0,0,0
20194,11305,강북구,CS200009,동물병원,25,25,0,0,0,0,0
20194,11305,강북구,CS200008,한의원,97,97,0,0,0,0,0
20194,11305,강북구,CS200007,치과의원,123,123,2.4,3,0,0,0
20194,11305,강북구,CS200006,일반의원,228,228,0,0,0.9,2,0
20194,11305,강북구,CS200005,스포츠 강습,140,145,2.8,4,1.4,2,5
20194,11305,강북구,CS200004,컴퓨터학원,7,7,0,0,0,0,0
20194,11305,강북구,CS200003,예술학원,174,179,5.6,10,1.1,2,5
20194,11305,강북구,CS200002,외국어학원,26,26,7.7,2,0,0,0
20194,11305,강북구,CS200001,일반교습학원,365,401,4.7,19,3.5,14,36
20194,11305,강북구,CS100010,커피-음료,356,443,7.7,34,3.8,17,87
20194,11305,강북구,CS100009,호프-간이주점,595,669,6.6,44,6.4,43,74
20194,11305,강북구,CS100008,분식전문점,238,300,4.7,14,3,9,62
20194,11305,강북구,CS100007,치킨전문점,98,221,6.8,15,5.9,13,123
20194,11305,강북구,CS100006,패스트푸드점,52,125,5.6,7,3.2,4,73
20194,11305,강북구,CS100005,제과점,82,128,7.8,10,3.1,4,46
20194,11305,강북구,CS100004,양식음식점,46,53,3.8,2,3.8,2,7
20194,11305,강북구,CS100003,일식음식점,85,97,6.2,6,2.1,2,12
20194,11305,강북구,CS100002,중식음식점,116,120,8.3,10,3.3,4,4
20194,11305,강북구,CS100001,한식음식점,1598,1770,6,106,5.2,92,172
20194,11290,성북구,CS300043,전자상거래업,907,907,2.1,19,0,0,0
20194,11290,성북구,CS300042,주유소,47,47,8.5,4,2.1,1,0
20194,11290,성북구,CS300041,예술품,37,37,8.1,3,8.1,3,0
20194,11290,성북구,CS300040,재생용품 판매점,52,52,1.9,1,0,0,0
20194,11290,성북구,CS300039,모터사이클및부품,35,35,2.9,1,0,0,0
20194,11290,성북구,CS300038,자동차부품,61,61,3.3,2,1.6,1,0
20194,11290,성북구,CS300037,중고차판매,3,3,0,0,0,0,0
20194,11290,성북구,CS300036,조명용품,138,138,2.9,4,0,0,0
20194,11290,성북구,CS300035,인테리어,153,153,0.7,1,2,3,0
20194,11290,성북구,CS300034,악기,7,7,0,0,0,0,0
20194,11290,성북구,CS300033,철물점,101,101,1,1,1,1,0
20194,11290,성북구,CS300032,가전제품,66,66,0,0,4.5,3,0
20194,11290,성북구,CS300031,가구,74,75,2.7,2,1.3,1,1
20194,11290,성북구,CS300030,중고가구,5,5,0,0,0,0,0
20194,11290,성북구,CS300029,애완동물,50,51,2,1,0,0,1
20194,11290,성북구,CS300028,화초,135,137,3.6,5,1.5,2,2
20194,11290,성북구,CS300027,섬유제품,100,100,3,3,4,4,0
20194,11290,성북구,CS300026,완구,20,20,5,1,0,0,0
20194,11290,성북구,CS300025,자전거 및 기타운송장비,20,20,0,0,10,2,0
20194,11290,성북구,CS300024,운동/경기용품,57,57,3.5,2,0,0,0
20194,11290,성북구,CS300023,미용재료,45,45,6.7,3,2.2,1,0
20194,11290,성북구,CS300022,화장품,235,272,3.7,10,2.6,7,37
20194,11290,성북구,CS300021,문구,128,145,0.7,1,0.7,1,17
20194,11290,성북구,CS300020,서적,120,124,3.2,4,1.6,2,4
20194,11290,성북구,CS300019,의료기기,90,92,3.3,3,1.1,1,2
20194,11290,성북구,CS300018,의약품,245,267,3,8,1.1,3,22
20194,11290,성북구,CS300017,시계및귀금속,78,80,2.5,2,1.3,1,2
